OBJECTID,PIDN,DISTRICT,MAP,COMMENT,PIDN_ORIGINAL,RESOLUTION,RES_DATE,BOOK,PAGE,INSTRUMENT,REC_DATE,LAST_REVIEW,FLAG,RES_ACRES
21367,3600047003100,36,47,,36000LH011400,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21368,3600047003200,36,47,,36000LH011400,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21369,3600047003300,36,47,,36000LH011400,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21370,3600047003400,36,47,,36000LH011400,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21371,3600047003500,36,47,,36000LH011400,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21372,3600047003600,36,47,,36000LH011400,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21373,3600050004700,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21374,3600050001700,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21375,3600050001800,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21376,3600050001900,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21377,3600050002000,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21378,3600050002200,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21379,3600050002300,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21380,3600050002400,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21381,3600050002500,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21382,3600050002600,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21383,3600050002700,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21384,3900036008100,39,36,,39000PH005400,91-2,1991/02/25 00:00:00+00,0130,0991,1991007490,1991/02/28 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21385,3900036008500,39,36,,39000PH005400,91-2,1991/02/25 00:00:00+00,0130,0991,1991007490,1991/02/28 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21386,3900036015800,39,36,,39000PH005400,91-2,1991/02/25 00:00:00+00,0130,0991,1991007490,1991/02/28 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,0
21387,39000OH0179C0,39,OH,,39000OH017900,91-2,1991/02/25 00:00:00+00,0130,0991,1991007490,1991/02/28 00:00:00+00,1970/01/01 00:00:00+00,,0
21388,39000OH0189A0,39,OH,,39000OH018900,91-2,1991/02/25 00:00:00+00,0130,0991,1991007490,1991/02/28 00:00:00+00,1970/01/01 00:00:00+00,,0
21389,39000OH0189B0,39,OH,,39000OH018900,91-2,1991/02/25 00:00:00+00,0130,0991,1991007490,1991/02/28 00:00:00+00,1970/01/01 00:00:00+00,,0
21390,31000LK0164D0,31,LK,,31000LK016400,1995Review,1995/01/19 00:00:00+00,1046,0321,1995003849,1995/01/25 00:00:00+00,1970/01/01 00:00:00+00,,0
21391,26000LI009800,26,LI,,26000LI009800,2002-4,2002/08/13 00:00:00+00,1511,7514,2002068516,2002/08/20 00:00:00+00,1970/01/01 00:00:00+00,,403.55429077
21392,3600047003700,36,47,,36000LH011400,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,,0
21393,39000360001A0,39,PH,,39000PH005400,91-2,1991/02/25 00:00:00+00,0130,0991,1991007490,1991/02/28 00:00:00+00,1970/01/01 00:00:00+00,,0
21394,3600050004700,36,50,,36000LH0088A0,2002-09,2002/07/09 00:00:00+00,1504,8310,2002056409,2002/07/10 00:00:00+00,1970/01/01 00:00:00+00,,0
21395,21000GN004400,21,GN,,21000GN004400,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,125.01000214
21396,21000GN004800,21,GN,,21000GN004800,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,44
21397,21000GO002500,21,GO,,21000GO002500,2,1991/05/02 00:00:00+00,0213,0289,1991035305,1991/08/18 00:00:00+00,1970/01/01 00:00:00+00,,89.16000366
21398,21000HN007000,21,HN,,21000HN007000,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,42
21399,21000IN000200,21,IN,,21000IN000200,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,66.01000214
21400,23000NH004600,23,NH,365.43 acres + 31.20 acres.,23000NH004600,88-10,1988/08/15 00:00:00+00,100T,0466,1988048275,1988/10/11 00:00:00+00,1970/01/01 00:00:00+00,,396.63000488
21401,26000LI010100,26,LI,,26000LI010100,2005-6,2005/01/11 00:00:00+00,1701,2217,2005005300,2005/01/20 00:00:00+00,1970/01/01 00:00:00+00,,133.375
21402,26000MJ004000,26,MJ,,26000MJ004000,2008-4,2008/01/08 00:00:00+00,1942,734,2008001716,2008/01/09 00:00:00+00,1970/01/01 00:00:00+00,,122.5
21403,27000QG008200,27,QG,,27000QG008200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,146.19999695
21404,31000KL003800,31,KL,,31000KL003800,1995Review,1995/01/19 00:00:00+00,1046,0321,1995003849,1995/01/25 00:00:00+00,1970/01/01 00:00:00+00,,40
